idx	text_left	text_right	label
119	Introducing the v7 3 cat6 snagless molded network patch cable black v7n2c6-03f-blks, in the electronics - general category. This product is available for 4.88.	Introducing the v7 cat5e snagless molded network patch cable rj45 male to male grey 2-feet v7n3c5e-02f-grys, in the ethernet cables category. This model, v7n3c5e-02f-grys, is available for 1.37.	0
120	Introducing the kodak easyshare c195 red 14.0 mp digital camera w bonus case bundle 5x optical zoom 3.0 lcd smart capture w 50 bonus prints digital cameras by kodak. This model, c195 red bndle, is available for 79.0.	Introducing the kodak easyshare c183 14mp digital camera w 3x optical zoom 3.0 inch lcd black kodak 79.99, in the point shoot digital cameras category.	0
121	Introducing the da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format electronics - general 10048.99 by da-lite. Its model is 23096.	Introducing the da-lite da-plex self trimming rear projection screen - 94 1 2 x 168 hdtv format projection screens by da-lite. This model, 27151, is available for 9233.33.	0
122	Introducing the hp q6511a hp 11a toner 6000 page-yield black 191.03, in the printers category. Its model is q6511a.	Introducing the hp q6511a laserjet 11a black print cartridge in retail packaging q6511a, in the laser printer toner category.	1
123	Introducing the cyberpower 900 joules 6-outlet surge protector electronics - general 615 by cyberpower. This product is available for 13.88.	Introducing the tripp lite tlp606 6-outlet surge protector 720 joules, in the surge protectors category. This model, tlp606, is available for 9.95.	0
124	Introducing the ihome wireless optical mouse black 25.56, in the mice category. Its model is ih-m821wb.	Introducing the logitech wireless mouse m305 black logitech 910-001752 20.59, in the mice category.	0
125	Introducing the da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format da-lite 27655 1752.99, in the electronics - general category.	Introducing the da-lite data pro thru-the-wall rear projection screen - 52 x 92 hdtv format da-lite 15985.81, in the projection screens category. Its model is 23181.	0
126	Introducing the da-lite da-plex deluxe rear projection screen - 58 x 104 hdtv format electronics - general by da-lite. This model, 27571, is available for 4629.99.	Introducing the da-lite deluxe model b matte white - projection screen - 72 in da-lite matte white 127.1, in the projection screens category.	0
127	Introducing the corsair xms2 2gb 2 x 1gb pc2-6400 800mhz 240-pin ddr2 cl5 dual channel desktop memory kit - twin2x4096-6400c5c memory corsair twin2x4096-6400c5c 72.82	Introducing the corsair memory vs4gsds800d2 4 gb 2 x 2 gb pc2-6400 800mhz 200-pin ddr2 laptop memory kit corsair vs4gsds800d2 64.99, in the computers accessories category.	0
128	Introducing the clickfree c2 500gb usb 3.0 portable external hard drive clickfree, in the hard drives category. This model, hd527b3, is available for 84.98.	Introducing the western digital wd elements se 1 tb usb 2.0 portable external hard drive external hard drives wdbabv0010bbk-nesn by western digital. This product is available for 79.99.	0
129	Introducing the wintec filemate 4gb swivel usb flash drive black usb drives wintec 3fmusb4gwb-r This product is available for 7.84.	Introducing the wintec filemate 8 gb swivel usb drive - blue 3fmusb8gwn-r, in the usb flash drives category. This product is available for 14.99.	0
130	Introducing the edge tech proshot 4gb sdhc class 6 memory card edge tech pe209780 10.88, in the usb drives category.	Introducing the dane-elec 4gb class 4 sdhc memory card 13.89, in the memory cards category.	0
131	Introducing the panasonic kx-tga6645b dect 6.0 plus expandable digital cordless answering system with 5 handsets electronics - general panasonic This model, kx-tg6645b, is available for 150.0.	Introducing the panasonic dect 6.0 expandable digital cordless phone with talking caller id answering system - 2 handset pack by panasonic. This product is available for 91.41.	0
132	Introducing the corsair 115gb solid state drive corsair force series corsair, in the hard drives category. This model, cssdf115gbp2brk, is available for 261.25.	Introducing the corsair force series 115 gb sata 3.0 gb-s 2.5-inch high performance sata ii solid state drive f115gb2-brkt-a computer components corsair cssd-f115gb2-brkt-a This product is available for 178.12.	1
133	Introducing the smead folders front interior pocket straight end tab letter manila 50 box 45.94, in the stationery & office machinery category. Its model is 24117.	Introducing the smead 75114 - 1 3 4 inch expansion end tab file pockets straight tab letter manila 25 box by smead.	0
134	Introducing the da-lite da-plex unframed rear projection screen - 84 x 84 av format 3561.99, in the electronics - general category. Its model is 27503.	Introducing the da-lite holo screen - projection screen rear video projectors da-lite	0
135	Introducing the canon cli-226 black ink tank printers canon 4546b001 This product is available for 13.97.	Introducing the canon pgi-220 ink tank black in retail packaging canon 2945b001 13.99, in the inkjet printer ink category.	0
136	Introducing the da-lite da-glas deluxe rear projection screen - 50 x 50 av format electronics - general 1919.99 by da-lite. Its model is 27647.	Introducing the da-lite - projection screen repair kit da-lite, in the projection screens category. This product is available for 348.99.	0
137	Introducing the da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99	Introducing the da-lite 27512 da-plex unframed rear projection screen - 72 x 96 video format projection screens by da-lite.	0
138	Introducing the da-lite da-glas standard rear projection screen - 50 x 50 av format electronics - general 1631.99 by da-lite. Its model is 27628.	Introducing the da-lite holo screen - projection screen rear video projectors da-lite	0
139	Introducing the da-lite medium oak veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format da-lite 73171, in the electronics - general category. This product is available for 167.99.	Introducing the da-lite manual 84 x 84 square format office wall screen with hamilton veneer case and matte white fabric projection screens by da-lite.	0
140	Introducing the maxell 631012 blu-ray disc 15 pk 631012 61.88, in the mp3 accessories category.	Introducing the maxell 631004 blu-ray disc rewritable memory cards maxell 25.96	0
141	Introducing the mercury luggage executive computer backpack handbags 56.99 by mercury luggage.	Introducing the executive computer backpack bags cases mercury 41.58	1
142	Introducing the victor 1570-6 desktop two-color printing calculator stationery & office machinery victor This model, 15706, is available for 199.88.	Introducing the 1560-6 desktop calculator 12-digit fluorescent two-color printing black red, in the printing category. This product is available for 144.95.	0
143	Introducing the brother tn110bk black toner cartridge printers by brother. This model, tn110bk, is available for 49.88.	Introducing the 12a6830 black lexmark laser toner cartridge, in the printer ink toner category.	0
144	Introducing the green onions supply iveil hybrid keyboard protector rt-kbhb06 31.88, in the electronics - general category.	Introducing the green onions supply iveil hybrid keyboard protector for 13-inch apple macbook pro and 13-inch macbook air rt-kbhb07 green rt-kbhb07 30.0, in the keyboards category.	0
145	Introducing the logitech wireless mouse m315 victorian mice by logitech. This model, 910002534, is available for 19.88.	Introducing the logitech wireless mouse m310 dark aces 910-002087 mice by logitech. This model, 910-002087, is available for 24.45.	0
146	Introducing the ilive app-enhanced boom box with ipod iphone dock electronics - general ibp391b by ilive. This product is available for 63.88.	Introducing the ilive ibp291b portable app-enhanced boombox fm radio with dock for iphone ipod speaker systems ilive This model, ibp291b, is available for 48.99.	0
147	Introducing the startech.com pex13943 4 port pcie 1394a firewire adapter card electronics - general by startech. This model, pex13943, is available for 34.88.	Introducing the startech.com 3 port 2b 1a 1394 mini pci express firewire card adapter mpex1394b3 firewire port cards mpex1394b3 61.24 by startech.	0
148	Introducing the tp-link network tl-sg1024d 24 port gigabit desktop switch networking tl-sg1024d 116.0 by global marketing.	Introducing the d-link dgs-1008g 8-port gigabit desktop switch hubs d-link dgs-1008g This product is available for 36.98.	0
149	Introducing the ilive app-enhanced boom box with ipod iphone dock electronics - general ibp391b by ilive. This product is available for 63.88.	Introducing the ilive isd291b ipad iphone ipod app-enhanced speaker dock by ilive. This model, isd291b, is available for 69.0.	0
150	Introducing the lexar media ljdff2gbasbna 2gb jumpdrive firefly usb 2.0 flash drive usb drives ljdff2gbasbna by lexar media. This product is available for 13.88.	Introducing the lexar jumpdrive twistturn 16 gb usb 2.0 flash drive ljdtt16gasbna silver computer accessories ljdtt16gasbna 22.39 by lexar.	0
151	Introducing the da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99	Introducing the da-lite da-plex deluxe rear projection screen - 94 1 2 x 168 hdtv format 27150, in the projection screens category. This product is available for 9255.17.	0
152	Introducing the logitech wireless mouse m310 bundle computers This product is available for 29.88.	Introducing the logitech wireless mouse m310 victorian wallpaper 910-002480 logitech 910-002480, in the mice category. This product is available for 17.5.	0
153	Introducing the universal pressboard classification folder legal box of 10 red stationery & office machinery This model, 82007, is available for 47.84.	Introducing the new-smead 18776 - pressboard classification folders legal four-section gray-green 10 box - smd18776 laminating supplies smead 67.0	0
