idx	text_left	text_right	label
150	lexar media ljdff2gbasbna 2gb jumpdrive firefly usb 2.0 flash drive usb drives ljdff2gbasbnalexar media13.88	lexar jumpdrive twistturn 16 gb usb 2.0 flash drive ljdtt16gasbna silver computer accessories ljdtt16gasbna 22.39lexar	0
151	da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99	da-lite da-plex deluxe rear projection screen - 94 1 2 x 168 hdtv format 27150projection screensda-lite9255.17	0
152	logitech wireless mouse m310 bundle computers29.88	logitech wireless mouse m310 victorian wallpaper 910-002480 logitech 910-002480mice17.5	0
153	universal pressboard classification folder legal box of 10 red stationery & office machinery8200747.84	new-smead 18776 - pressboard classification folders legal four-section gray-green 10 box - smd18776 laminating supplies smead 67.0	0
154	lenovo thinkpad x60 tablet digitizer pen tether 3pk lenovo 13.67electronics - general41u4820	thinkpad x60 tablet digitizer pen keyboards mice input deviceslenovo52.99	0
155	pentel ez 2 automatic pencil hb 0.70 mm 5 black and 5 blue barrels 10 pack 5.69stationery & office machinerypentelax17bp10k6	pentel al27tc - icy automatic pencil 0.70 mm transparent blue barrel pentelprojection screens	0
156	kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints kodakdigital camerasm552pink94.54	kodak easyshare m552 14mp digital camera with 5x optical zoom and 2.7-inch lcd in black 4gb accessory kit m552 119.95digital slr camera bundleskodak	0
157	gear head 2.4 ghz wireless optical nano mouse black gear head mp2800blkmice15.82	gear head usb 3 button wireless optical wheel mouse - purple black mp2500pur mice 11.99gear headmp2500pur	0
158	corsair memory vs2gbkit400c3 2 gb pc3200 400mhz 184-pin ddr desktop memory kit memory corsairvs2gbkit400c359.82	corsair memory vs1gb533d2 1 gb pc2-4200 533mhz 240-pin ddr2 desktop memory memory vs1gb533d2corsair15.86	0
159	energizer 9v nimh 150mah rechargeable batteryelectronics - generalenergizernh22nbp12.97	energizer nimh battery charger 16.38energizer	0
160	griffin technology outfit gloss ipod touch 4g black griffin technology gb01967 24.99mp3 accessories	griffin technology outfit ice for ipod touch 4g pink cases griffin technology 13.76gb01941	0
161	da-lite da-mat tensioned advantage electrol - av format 8 x 10 diagonal da-lite 84374electronics - general3077.99	hc cinema perf tensioned advantage electrol - wide format size wide 94 diagonal projection screens da-lite	0
162	usrobotics 56k usb 2.0 external modem u.s. robotics usr5637 47.82networking	us robotics v. 92 external 56k faxmodem usr5686e modems usr5686eusrobotics52.99	0
163	incipio ipod touch 4g silicrylic hard shell case with silicone core all black mp3 accessories 28.5incipioip-904	incipio ip-919 edge hard case for ipod touch 4g - black ip-919casesincipio	0
164	da-lite da-plex self trimming rear projection screen - 40 1 4 x 53 3 4 video format 27580 1892.99electronics - generalda-lite	da-plex base rear projection screen - 43 1 4 x 57 3 4 video format da-liteprojection screens1669.99	0
165	hon 10500 series curved return hon 479.0furniture105817rnn	hon 105817rcc - 10500 series curved return right 42w x 18-24d x 29-1 2h harvest hon402.29	0
166	ibm 28p2010 black toner cartridge ibmprinters28p2010425.0	hp 92298x 98x microfine black toner cartridge laser printer tonerhp92298x57.98	0
167	canon powershot elph 100 hs blue 12.1 mp digital camera with 4x optical zoom 3.0 lcd 1080p hd video w 50 bonus prints digital camerascanon4925b001aa178.54	canon powershot a1200 12.1 mp digital camera with 4x optical zoom silver point shoot digital cameras canon a1200 ( silver )109.0	0
168	maxell couleur series ear buds purple maxell 190238 16.18mp3 accessories	new-purple couleur series ear buds - de6235 headphones 21.0maxell	1
169	lexmark t650a11a black toner print cartridge lexmark t650a11aprinters202.87	brother tn330 black toner cartridge laser printer tonerbrothertn33032.47	0
170	i-tec ipad anti-glare screen protector mp3 accessoriesi-tec electronicst602017.88	antiglare screen protector for droid x 11.02batteriespolaroidpscagmotdrdx	0
171	brother tn110bk black toner cartridge printersbrothertn110bk49.88	brother lc41bk black ink cartridge brotherinkjet printer inklc-41bk16.35	0
172	maccase premium leather 17 macbook pro flight jacket w backpack option electronics - general 155623 191.96maccase	maccase premium leather ipad ipad2 flight jacket w backpack option - black maccase lpadfj-bk-bpcases sleeves	0
173	blackberry skin for playbook tablet black blackberry acc-39316-301 19.88electronics - general	blackberry playbook 7-inch tablet 32gb prd-38548-002 532.0tabletsblackberry	0
174	wilson jones super heavy weight sheet protector stationery & office machinerywilson jones2140210.94	new-wilson jones 21401 - super heavy weight sheet protector non-glare finish clear 50 box - wlj21401 storage presentation materials wilson jones 28.0	0
175	elite screens maxwhite vmax2 plus2 series ezelectric motorized screen - 135 diagonal in black case electronics - general vmax135uwv2 649.99elite screens	maxwhite-fiberglass home2 series 47.7 overall height electric motorized screen - 75 diagonal in white case size 100 diagonal in white case elite 652.0projection screens	0
176	case logic 12.1 laptop sleeve electronics - generalcase logic14773119.99	case logic laps-117 17 - 17.3 - inch laptop sleeve black bags casescase logiclaps-117black19.44	0
177	da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format electronics - general 10048.99da-lite23096	da-lite 27512 da-plex unframed rear projection screen - 72 x 96 video format projection screensda-lite	0
178	pc treasures retractable mighty mini mouse navy 9.88micepc treasures07221	pc treasures mighty mini mouse - retractable mice 07218pc treasures7.95	0
179	da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonalelectronics - generalda-lite351994612.99	da-lite 98814 pearlescent tensioned cosmopolitan electrol - av format 10 6 x 14 diagonalda-lite	0
180	victor 1570-6 desktop two-color printing calculator stationery & office machinery victor15706199.88	p170dh desktop calculator 12-digit fluorescent two-color printing black red 34.99printingcanon	0
181	lexmark 1382920 toner 3000 page-yield black stationery & office machinery 1382920lexmark270.9	oki 52111701 - 52111701 toner 1500 page-yield black oki 34.46accessory kits	0
182	visontek wireless candyboard mini keyboard with touchpad visiontek 59.82electronics - general900319	visiontek candyboard wireless mini keyboard with touchpad 900319 keyboard mouse combos visiontek 90031949.99	1
183	da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonalelectronics - generalda-lite849922735.99	hc cinema perf tensioned cosmopolitan electrol - wide format size wide 94 diagonalprojection screensda-lite	0
184	epson t020201 color ink cartridge epson t020201 27.0printers	epson t077920 77 high capacity color ink cartridges multi-pack inkjet printer ink epson t077920 66.9	0
185	microsoft wireless mobile mouse 4000 sgkomen pink microsoftmiced5d-0005220.0	microsoft wireless mobile mouse 6000 - purple mice mhc-00023 20.95microsoft	0
186	iomega 2tb ego desktop usb 2.0 portable hard drive - midnight blue hard drives iomega 34822122.98	iomega 500gb ego blackbelt portable hard drive superspeed usb 3.0 usb 2.0 - 35314 iomega 35314 75.72external hard drives	0
187	filemate imagine series k2010 usb standard keyboard computers15.12	wintec filemate imagine series k1010 usb mini keyboard - telemagenta 3fmnk1010umg-r keyboardswintec3fmnk1010umg-r13.99	0
188	d-link dgs-1008p 8-port gigabit ethernet poe switch 179.99networkingd-linkdgs1008p	d-link dgs-1008g 8-port gigabit desktop switch hubs d-link dgs-1008g36.98	0
189	verbatim 4.7 gb 16x dvd-r whilte inkjet printable 50 packs spindle disc mp3 accessories verbatim 9507916.14	verbatim dvd-r 16x 4.7 gb 120min white inkjet printable 50 pk blank media verbatim	0
190	razer lachesis gaming mouse mice razer rz01-00170500-r3u1 77.5	razer lachesis 4000 dpi gaming mouse wraith red gaming mice razer rz01-0017030072.39	0
191	vantec nexstar mx dual 3.5 sata hard drive enclosure electronics - general vantec 49.71nst-400mx-s2	vantec nexstar 3 superspeed 3.5 sata i ii to usb 3.0 external enclosure vantec 40.99hard drive enclosuresnst-380s3-bk	0
192	read right pathkleen printer roller cleaner sheets 8 1 2 10pk read right rr1237 9.84printers	printer roller cleaner removes excess toner paper particles 8-1 2 x11 10 box rrtrr1237 dlt cleaning cartridgesread right7.06	1
193	samsung s2 640gb usb 3.0 portable external hard drive redhard drivessamsunghx-mta64da / g4278.88	iosafe rugged portable 250 gb usb 3.0 external hard drive pa50250u1yr external hard drives iosafepa50250u1yr145.99	0
194	v7 3 cat6 snagless molded network patch cable black v7n2c6-03f-blkselectronics - generalv74.88	v7 cat6 snagless molded network patch cable rj45 male to male red 3-feet v7n2c6-03f-reds v7n2c6-03f-redsethernet cablesv72.27	0
195	night owl security products ccd wired color security camera with 60 cable 67.82garden - generalnight owlcam-s420-245a	night owl security products cam-s420-245 ccd wired color security camera with 60 of cable surveillance cameras night owl optics cam-s420-24549.99	1
196	amzer anti-glare screen protector for ipad 2 mp3 accessories 13.88amzer90786	scosche privasee screen protector for ipad 2 fpd2p fpd2p 29.99screen protectorsscosche	0
197	casio exilim ex-zs5 14.1 mp digital camera silver w 5x optical zoom 2.7 lcd display casiodigital cameras100.0	casio exilim ex-z16 12 mp digital camera with 3x zoom and 2.7-inch lcd black point shoot digital cameras casio 98.0ex-z16bk	0
198	sharpie retractable permanent markers fine point assorted 3pkstationery & office machinerysharpie32726pp8.18	sharpie 35074 - permanent marker extra fine point assorted 4 set microphones accessories 22.34sharpie	0
199	sylvania 4gb touch video mp3 player black smpk4230-black 35.0mp3sylvania	sylvania 2 gb clip mp3 player black curo7 12.99mp3 playerssmp2200-black	0
200	clickfree c2 500gb usb 3.0 portable external hard drive clickfreehard driveshd527b384.98	clickfree automatic backup c2 1 tb usb 3.0 desktop external hard drive 10373 piano blackcomputers accessoriesclickfree10373107.35	0
201	philips 3 high speed hdmi cable electronics - general philips 10.43swv3431w/17	sony dlc-he10p round high speed hdmi cable sony dlche10p 13.99hdmi cables	0
202	v7 25 cat6 snagless molded network patch cable green v7 v7n2c6-25f-grnselectronics - general9.76	v7 cat6 snagless molded network patch cable rj45 male to male black 1-foot v7n2c6-01f-blks ethernet cables v7 v7n2c6-01f-blks 1.79	0
203	cables unlimited - 3.5 mm 50 male to female stereo cable electronics - general aud-1000-50 9.88cables unlimited	cables unlimited aud-1100-25 3.5 mm male to male stereo cable 25 feet black aud-1100-25 3.99speaker cablescables unlimited	0
204	nikon d3000 black 10.2 mp dslr camera kit with af-s dx nikkor 18-55mm f 3.5-5 .6 g vr lens w 50 bonus prints nikon d3000 kit 443.99digital cameras	nikon d3000 10.2 mp digital slr camera with 18-55mm f 3.5-5 .6 g af-s dx vr nikkor zoom lens digital slr cameras nikon d3000 18-55mm kit	1
205	coby 7 lcd dual screen tablet portable dvd playerdvd playerscobytfdvd7752139.29	philips pd7012 37 7-inch lcd dual screen portable dvd player black philips 96.99portable dvd playerspd7012/37	0
206	case logic 12.1 laptop sleeve electronics - generalcase logic14773119.99	case logic vls-116 16-inch laptop sleeve black 15.65bags casescase logicvls-116black	0
207	siig wireless multimedia keyboard mouse electronics - general jk-wr0212-s1siig29.82	ihome wireless multimedia keyboard and laser mouse ih-k225lbkeyboard mouse combosihome	0
208	innovera 7653 compatible ink 8000 page-yield red 7653printersinnovera54.1	innovera 104 - 104 compatible toner 2000 page-yield black innoveracomputer accessories	0
209	quartet prestige bulletin board graphite-blend cork maple frame stationery & office machinery b243maquartet50.0	quartet b244ma - prestige bulletin board graphite-blend cork 48 x 36 maple frameprintersquartet	0
210	scosche fptm mirrored screen protector kit for ipod touch 4g 2pk scosche fptm 21.88mp3 accessories	scosche satinshield 2-pack anti-glare screen protector for ipod touch 4g clear screen protectors fptagscosche8.6	0
211	zotac geforce gt430 1gb ddr3 pci-express 2.0 graphics card zotacelectronics - generalzt-40604-10l88.88	msi geforce 220gt 1024 mb ddr3 pci-express 2.0 graphics card md1gd3 lp 79.21computers accessoriesmsin220gt-md1gd3 / lp	0
212	night owl optics apollo-45 4-channel h. 264 500gb dvr kit garden - generalnight owlapollo-45338.0	night owl security apollo-dvr5 4-channel h. 264 dvr with d1 recording digital security recorders night owl optics apollo-dvr5 199.99	0
213	da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format 23077electronics - generalda-lite11385.99	da-lite da-view thru-the-wall rear projection screen - 50 1 2 x 67 1 4 video format projection screens da-lite 230349739.76	0
214	da-lite da-plex self trimming rear projection screen - 58 x 104 hdtv format da-lite 27590electronics - general4635.99	da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screensda-lite	0
215	siig 1m mini displayport to display port adapter cable electronics - general 12.88siigcb-dp0d11-s1	syba high quality mini displayport to dvi adapterconnectors adapterssybasy-ada330061.23	0
216	crown industrial deck plate antifatigue vinyl mat 36 x 144 black yellow border home care 379.97crown	new-crown cd0035yb - industrial deck plate antifatigue mat vinyl 36 x 60 black yellow border - cwncd0035yb laminating supplies crown 193.0	0
217	clickfree c2 500gb usb 3.0 portable external hard drive clickfreehard driveshd527b384.98	seagate expansion 500 gb usb 2.0 portable external hard drive st905004exa101-rk external hard drives st905004exa101-rkseagate49.99	0
